parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
85616,ASARUM SIEBOLDI RHIZOME/ROOT EXTRACT,SKIN CONDITIONING,Autre,,2,2,ROOT EXTRACT,Extrait,Très courte (≤15),12,Autre
85560,ASPALATHUS LINEARIS LEAF/STALK EXTRACT,SKIN CONDITIONING,Autre,,2,2,STALK EXTRACT,Extrait,Très courte (≤15),13,Autre
87005,ASPERGILLUS/APRICOT KERNEL/ARTEMISIA ANNUA/AQUILARIA AGALLOCHA STEM/ELETTARIA CARDAMOMUM SEED/CORDYCEPS SINENSIS/HERICIUM ERINACEUM/POLYPORUS UMBELLATUS/WHEAT FLOUR/XANTHIUM STRUMARIUM FRUIT FERMENT EXTRACT FILTRATE,EMOLLIENT,Émollient / Conditioning,,10,10,XANTHIUM STRUMARIUM FRUIT FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),50,Émollient
86923,ASPERGILLUS/BACILLUS/LACTOBACILLUS/LACTOCOCCUS/SACCHAROMYCES/CARCIA PAPAYA FRUIT/CLADOSIPHON OKAMURANUS/LAMINARIA JAPONICA/RICE BRAN/RICE FERMENT EXTRACT FILTRATE,SKIN CONDITIONING,Autre,,10,10,RICE FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),29,Autre
87246,ASPERGILLUS/BUCKWHEAT FERMENT EXTRACT,ANTIOXIDANT,Antioxydant,,2,2,BUCKWHEAT FERMENT EXTRACT,Extrait,Courte (16-25),25,Antioxydant
91700,ASPERGILLUS/CAMELLIA JAPONICA SEED FERMENT EXTRACT FILTRATE,SKIN CONDITIONING,Autre,,2,2,CAMELLIA JAPONICA SEED FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),47,Autre
88480,ASPERGILLUS/CAMELLIA SINENSIS LEAF EXTRACT FERMENT FILTRATE,"ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING",Humectant,,2,2,CAMELLIA SINENSIS LEAF EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),47,Humectant
87247,ASPERGILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,2,2,CAMELLIA SINENSIS LEAF FERMENT EXTRACT,Extrait,Moyenne (26-50),38,Conservateur
83782,ASPERGILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT FILTRATE,SKIN CONDITIONING,Autre,,2,2,CAMELLIA SINENSIS LEAF FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),47,Autre
54545,ASPERGILLUS/CASTANEA CRENATA PELLICLE FERMENT EXTRACT,"HAIR CONDITIONING, SKIN CONDITIONING",Soin capillaire,,2,2,CASTANEA CRENATA PELLICLE FERMENT EXTRACT,Extrait,Moyenne (26-50),41,Soin capillaire
83136,ASPERGILLUS/CASTANEA CRENATA PELLICLE FERMENT EXTRACT FILTRATE,"HAIR CONDITIONING, SKIN CONDITIONING",Soin capillaire,,2,2,CASTANEA CRENATA PELLICLE FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),50,Soin capillaire
90773,ASPERGILLUS/DEFATTED SOYBEAN SEED FERMENT EXTRACT FILTRATE,"HUMECTANT, SKIN CONDITIONING",Humectant,,2,2,DEFATTED SOYBEAN SEED FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),46,Humectant
88369,ASPERGILLUS/HYDROLYZED PRUNUS MUME SEED FERMENT EXTRACT,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,2,2,HYDROLYZED PRUNUS MUME SEED FERMENT EXTRACT,Extrait,Moyenne (26-50),43,Émollient
86574,ASPERGILLUS/LACTOBACILLUS/ASTRAGALUS MEMBRANACEUS ROOT EXTRACT FERMENT FILTRATE,SKIN CONDITIONING,Autre,,3,3,ASTRAGALUS MEMBRANACEUS ROOT EXTRACT FERMENT FILTRATE,Extrait,Longue (51-100),53,Autre
89409,ASPERGILLUS/LACTOBACILLUS/CAMELLIA SINENSIS LEAF FERMENT EXTRACT,SKIN CONDITIONING,Autre,,3,3,CAMELLIA SINENSIS LEAF FERMENT EXTRACT,Extrait,Moyenne (26-50),38,Autre
85360,ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/CITRUS UNSHIU FRUIT/CITRUS JAPONICA FRUIT/CITRUS JUNOS FRUIT/APPLE FRUIT/BANANA FRUIT/PAPAYA FRUIT/PYRUS PYRIFOLIA FRUIT/DIOSPYROS KAKI FRUIT/WATERMELON FRUIT/PEACH FRUIT/PRUNUS MUME FRUIT/FIG FRUIT/CHAENOMELES SINENSIS FRUIT/ERIOBOTRYA JAPONICA FRUIT/APRICOT FRUIT/ZIZYPHUS JUJUBA FRUIT/CUCURBITA MAXIMA FRUIT/CASTANEA CRENATA FRUIT/VITIS COIGNETIAE FRUIT/LYCIUM CHINENSE FRUIT/RASPBERRY FRUIT/MOMORDICA GROSVENORII FRUIT/SOYBEAN SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA ENSIFORMIS SEED/RICE SEED/HORDEUM VULGARE SEED/COIX LACRYMA-JOBI MA-YUEN SEED/ ECHINOCHLOA CRUS-GALLI SEED/SETARIA ITALICA SEED/MILLET SEED/HEMEROCALLIS FULVA FLOWER/CABBAGE LEAF/STEM/MORUS BOMBYCIS LEAF/PERILLA FRUTESCENS LEAF/IPOMOEA BATATAS ROOT/COLOCASIA ANTIQUORUM TUBER/DIOSCOREA BATATAS RHIZOME/IRIDEA LAMINARIOIDES/LAMINARIA JAPONICA/NEMACYSTUS DECIPIENS/UNDARIA PINNATIFIDA/RADISH ROOT/TURNIP ROOT/CARROT ROOT/ARCTIUM LAPPA ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/LILIUM AURATUM BULB/LICORICE ROOT/SAGITTARIA TRIFOLIA ROOT/SESAME SEED/GINKGO BILOBA SEED/JUGLANS SUBCORDIFORMIS FRUIT/PANAX GINSENG SEED/ACTINIDIA POLYGAMA FRUIT/HYDNUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/LENTINUS EDODES FRUITING BODY/ARTEMISIA PRINCEPS/HOUTTUYNIA CORDATA/VITIS LABRUSCA FRUIT/HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,SKIN CONDITIONING,Autre,,70,70,HELIANTHUS TUBEROSUS TUBER FERMENT EXTRACT,Extrait,Moyenne (26-50),42,Autre
87487,ASPERGILLUS/LACTOBACILLUS/LEUCONOSTOC/PEDIOCOCCUS/SACCHAROMYCES/ZYGOSACCHAROMYCES/HORDEUM VULGARE SEED/SOYBEAN SEED/RICE SEED/PHASEOLUS ANGULARIS SEED/CANAVALIA GLADIATA SEED/COIX LACHRYMA-JOBI MA-YUEN SEED/ECHINOCHLOA UTILIS SEED/SETARIA ITALICA SEED/MILLET SEED/VITIS LABRUSCA FRUIT/APPLE FRUIT/CITRUS UNSHIU FRUIT/VITIS COIGNETIAE FRUIT/MUSA SAPIENTUM FRUIT/PEACH FRUIT/PRUNUS MUME FRUIT/PYRUS PYRIFOLIA FRUIT/FIG FRUIT/WATERMELON FRUIT/CUCURBITA MAXIMA FRUIT/DIOSPYROS KAKI FRUIT/PAPAYA FRUIT/APRICOT FRUIT/FORTUNELLA CRASSIFOLIA FRUIT/CHAENOMELES SINENSIS FRUIT/RUBUS IDAEUS FRUIT/CASTANEA CRENATA FRUIT/ERIOBOTRYA JAPONICA FRUIT/LYCIUM CHINENSE FRUIT/ZIZYPHUS JUJUBA FRUIT/CITRUS JUNOS FRUIT/MOMORDICA GROSVENORII FRUIT/PANAX GINSENG FRUIT/CABBAGE LEAF/STEM/PERILLA OCYMOIDES LEAF/MORUS BOMBYCIS LEAF/HOUTTUYNIA CORDATA/ARTEMISIA PRINCEPS/HEMEROCALLIS FULVA KWANSO FLOWER/IPOMOEA BATATAS ROOT/HELIANTHUS TUBEROSUS TUBER/CARROT ROOT/RADISH ROOT/NELUMBO NUCIFERA RHIZOME/ONION BULB/TURNIP ROOT/ARCTIUM LAPPA ROOT/LILIUM AURATUM BULB/COLOCASIA ESCULENTA TUBER/DIOSCOREA JAPONICA RHIZOME/SAGITTARIA TRIFOLIA EDULIS TUBER/GLYCYRRHIZA GLABRA ROOT/RHODOGLOSSUM PULCHERUM LEAF/LAMINARIA JAPONICA LEAF/UNDARIA PINNATIFIDA LEAF/NEMACYSTUS DECIPIENS/JUGLANS SIEBOLDIANA SEED/GINKGO BILOBA SEED/ACTINIDIA POLYGAMA FRUIT/SESAME SEED/HERICIUM ERINACEUM FRUITING BODY/GRIFOLA FRONDOSA FRUITING BODY/LENTINUS EDODES FRUITING BODY FERMENT EXTRACT,SKIN CONDITIONING,Autre,,70,70,LENTINUS EDODES FRUITING BODY FERMENT EXTRACT,Extrait,Moyenne (26-50),45,Autre
89115,ASPERGILLUS/LACTOBACILLUS/SACCHAROMYCES/(SOYBEAN/EVENING PRIMROSE/RADISH/BROCCOLI/CAULIFLOWER/RICE/HORDEUM VULGARE/COIX LACRYMA-JOBI/ACHILLEA MILLEFOLIUM/SESAME/SAGE/THYME/HYPERICUM PERFORATUM/TRIFOLIUM PRATENSE/MEDICAGO SATIVA/TRIGONELLA FOENUM-GRAECUM)SPROUT FERMENT FILTRATE EXTRACT,SKIN CONDITIONING,Autre,,19,19,TRIGONELLA FOENUM-GRAECUM)SPROUT FERMENT FILTRATE EXTRACT,Extrait,Longue (51-100),57,Autre
90046,ASPERGILLUS/LACTOBACILLUS/SACCHAROMYCES/ONION/CELERY/CABBAGE/GINGER/GARLIC/POTATO/BRASSICA OLERACEA ACEPHALA/ALOE BARBADENSIS/LAMINARIA JAPONICA/UNDARIA PINNATIFIDA/IPOMOEA BATATAS/OENANTHE JAVANICA/NELUMBO NUCIFERA/ALLIUM TUBEROSUM/ALLIUM FISTULOSUM/DIOSCOREA BATATAS/ACTINIDIA ARGUTA/COLOCASIA ESCULENTA/ARCTIUM LAPPA/LENTINULA EDODES/ROOT/FRUIT FERMENT FILTRATE EXTRACT,SKIN CONDITIONING,Autre,,25,25,FRUIT FERMENT FILTRATE EXTRACT,Extrait,Moyenne (26-50),30,Autre
86573,ASPERGILLUS/LACTOBACILLUS/SACCHAROMYCES/RICE BRAN FERMENT EXTRACT FERMENT FILTRATE,"ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING",Antioxydant,,4,4,RICE BRAN FERMENT EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),42,Antioxydant
89879,ASPERGILLUS/LACTOBACILLUS/SACCHAROMYCES/SPROUT FERMENT FILTRATE EXTRACT,SKIN CONDITIONING,Autre,,4,4,SPROUT FERMENT FILTRATE EXTRACT,Extrait,Moyenne (26-50),31,Autre
91519,ASPERGILLUS/PAEONIA SUFFRUTICOSA BARK/HONEYSUCKLE FLOWER/FORSYTHIA FRUIT/ROOT/SEED FERMENT EXTRACT,SKIN CONDITIONING,Autre,,6,6,SEED FERMENT EXTRACT,Extrait,Courte (16-25),20,Autre
85786,ASPERGILLUS/RICE FERMENT EXTRACT,"HUMECTANT, SKIN CONDITIONING",Humectant,,2,2,RICE FERMENT EXTRACT,Extrait,Courte (16-25),20,Humectant
91133,ASPERGILLUS/RICE FERMENT LEES EXTRACT FILTRATE,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,2,2,RICE FERMENT LEES EXTRACT FILTRATE,Extrait,Moyenne (26-50),34,Émollient
86921,ASPERGILLUS/RICE GERM FERMENT EXTRACT FILTRATE,EMOLLIENT,Émollient / Conditioning,,2,2,RICE GERM FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),34,Émollient
83929,ASPERGILLUS/SACCHAROMYCES/BARLEY FERMENT EXTRACT FILTRATE,HUMECTANT,Humectant,,3,3,BARLEY FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),31,Humectant
82998,ASPERGILLUS/SACCHAROMYCES/BARLEY SEED FERMENT EXTRACT,SKIN CONDITIONING,Autre,,3,3,BARLEY SEED FERMENT EXTRACT,Extrait,Moyenne (26-50),27,Autre
82997,ASPERGILLUS/SACCHAROMYCES/BARLEY SEED FERMENT FILTRATE EXTRACT,SKIN CONDITIONING,Autre,,3,3,BARLEY SEED FERMENT FILTRATE EXTRACT,Extrait,Moyenne (26-50),36,Autre
90330,ASPERGILLUS/SACCHAROMYCES/CHICORY ROOT FERMENT LEES EXTRACT,SKIN CONDITIONING,Autre,,3,3,CHICORY ROOT FERMENT LEES EXTRACT,Extrait,Moyenne (26-50),33,Autre
86367,ASPERGILLUS/SACCHAROMYCES/GASTRODIA ELATA ROOT EXTRACT FERMENT FILTRATE,SKIN CONDITIONING,Autre,,3,3,GASTRODIA ELATA ROOT EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),45,Autre
86374,ASPERGILLUS/SACCHAROMYCES/GLYCYRRHIZA URALENSIS ROOT EXTRACT FERMENT FILTRATE,SKIN CONDITIONING,Autre,,3,3,GLYCYRRHIZA URALENSIS ROOT EXTRACT FERMENT FILTRATE,Extrait,Longue (51-100),51,Autre
88964,ASPERGILLUS/SACCHAROMYCES/IPOMOEA BATATAS ROOT FERMENT LEES EXTRACT,"HUMECTANT, SKIN CONDITIONING",Humectant,,3,3,IPOMOEA BATATAS ROOT FERMENT LEES EXTRACT,Extrait,Moyenne (26-50),41,Humectant
83928,ASPERGILLUS/SACCHAROMYCES/RICE FERMENT EXTRACT FILTRATE,HUMECTANT,Humectant,,3,3,RICE FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),29,Humectant
86363,ASPERGILLUS/SACCHARUM OFFICINARUM STEM EXTRACT FERMENT FILTRATE,HUMECTANT,Humectant,,2,2,SACCHARUM OFFICINARUM STEM EXTRACT FERMENT FILTRATE,Extrait,Longue (51-100),51,Humectant
88959,ASPERGILLUS/SOYBEAN GERM FERMENT EXTRACT,ANTIOXIDANT,Antioxydant,,2,2,SOYBEAN GERM FERMENT EXTRACT,Extrait,Moyenne (26-50),28,Antioxydant
89314,ASPERGILLUS/SOYBEAN SHOOT FERMENT EXTRACT,SKIN CONDITIONING,Autre,,2,2,SOYBEAN SHOOT FERMENT EXTRACT,Extrait,Moyenne (26-50),29,Autre
54625,ASPERGILLUS/SOYBEAN/WHEAT GERM/CAMELLIA SINENSIS LEAF/JOB'S TEARS SEED/RICE GERM/SESAME SEED FERMENT EXTRACT,HUMECTANT,Humectant,,7,7,SESAME SEED FERMENT EXTRACT,Extrait,Moyenne (26-50),27,Humectant
86462,ASPERGILLUS/TURNIP ROOT/EUTERPE OLERACEA FRUIT/PHASEOLUS ANGULARIS SEED/ACEROLA FRUIT/ANISE FRUIT/AVOCADO FRUIT/GYNOSTEMMA PENTAPHYLLUM LEAF/PANICUM ITALICUM SEED/CICER ARIETINUM SEED/PEA SEED/OAT SEED/HORDEUM VULGARE SEED/ORANGE FRUIT/EQUISETUM ARVENSE/CASHEW/CURCUMA ZEDOARIA ROOT/ERYTHROXYLUM CATUABA WOOD/PUMPKIN FRUIT/MYRCIARIA DUBIA FRUIT/PAULLINIA CUPANA FRUIT/BACCHARIS GENISTELLOIDES/KIWI FRUIT/MILLET SEED/UNCARIA TOMENTOSA WOOD/PSIDIUM GUAJAVA FRUIT/CLOVE BUD/PHASEOLUS VULGARIS SEED/ORYZA SATIVA SEED/ARCTIUM LAPPA ROOT/SESAME SEED/LAMINARIA JAPONICA LEAF/CINNAMOMUM CASSIA BARK/POTATO ROOT/ECHINODORUS MACROPHYLLUS LEAF/GINGER ROOT/WATERMELON FRUIT/AVERRHOA CARAMBOLA FRUIT/STEVIA REBAUDIANA LEAF/SOYBEAN SEED/SORGHUM BICOLOR SEED/CORN SEED/TOMATO FRUIT/PRUNUS DOMESTICA FRUIT/CARROT ROOT/PORPHYRA YEZOENSIS/PINEAPPLE FRUIT/PASSIFLORA INCARNATA/COIX LACRYMA-JOBI MA-YUEN SEED/BANANA FRUIT/PAPAYA FRUIT/PFAFFIA PANICULATA ROOT/LECYTHIS OLLARIA SEED/CAPSICUM ANNUUM FRUIT/ECHINOCHLOA CRUS-GALLI SEED/MYRCIA AMAZONICA/LEPIDIUM MEYENII ROOT/ ILEX PARAGUARIENSIS LEAF/WHEAT SEED/MANGO FRUIT/MANIHOT ESCULENTA ROOT/TABEBUIA AVELLANEDAE BARK/ORYZA JAPONICA SEED/PHASEOLUS VULGARIS SEED/MELON FRUIT/SMALLANTHUS SONCHIFOLIUS ROOT/PYRUS COMMUNIS FRUIT/RYE SEED/APPLE FRUIT/GRAPEFRUIT LEAF/LEMON FRUIT/CYMBOPOGON CITRATUS LEAF/NELUMBO NUCIFERA RHIZOME/LENTIL SEED/ROSEMARY LEAF/UNDARIA PINNATIFIDA LEAF/ALOE ARBORESCENS LEAF/PANAX GINSENG ROOT/SPARASSIS CRISPA FRUITING BODY/CHLORELLA VULGARIS/PLEUROTUS ERYNGII FRUITING BODY/PLEUROTUS SAJOR-CAJU FRUITING BODY/OLIVE LEAF/CAMELLIA SINENSIS LEAF/LAMINARIA JAPONICA ROOT/FUCUS VESICULOSUS/CLADOSIPHON OKAMURANUS/HOUTTUYNIA CORDATA/CRATAEGUS OXYACANTHA/ANTHEMIS NOBILIS FLOWER/ARTEMISIA PRINCEPS LEAF/SASA VEITCHII LEAF/CHAENOMELES SINENSIS FRUIT/CORDYCEPS SINENSIS/AMPELOPSIS BREVIPEDUNCULATA/ALPINIA SPECIOSA LEAF/TURMERIC ROOT FERMENT EXTRACT,SKIN CONDITIONING,Autre,,97,97,TURMERIC ROOT FERMENT EXTRACT,Extrait,Moyenne (26-50),29,Autre
54626,ASPERULA ODORATA FLOWER/LEAF EXTRACT,SKIN CONDITIONING,Autre,90028-83-4,2,2,LEAF EXTRACT,Extrait,Très courte (≤15),12,Autre
54628,ASTER TATARICUS ROOT/RHIZOME EXTRACT,SKIN CONDITIONING,Autre,,2,2,RHIZOME EXTRACT,Extrait,Très courte (≤15),15,Autre
92165,ATRACTYLOIDES JAPONICA RHIZOME/ROOT/ACORUS GRAMINEUS ROOT/STEM/PEUCEDANUM JAPONICUM EXTRACT,SKIN CONDITIONING,Autre,,5,5,PEUCEDANUM JAPONICUM EXTRACT,Extrait,Moyenne (26-50),28,Autre
91712,AUREOBASIDIUM PULLULANS/CITRUS UNSHIU FRUIT EXTRACT FERMENT FILTRATE,SKIN CONDITIONING,Autre,,2,2,CITRUS UNSHIU FRUIT EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),44,Autre
91134,AUREOBASIDIUM PULLULANS/DIMOCARPUS LONGAN FRUIT EXTRACT FERMENT FILTRATE,"HUMECTANT, SKIN CONDITIONING",Humectant,,2,2,DIMOCARPUS LONGAN FRUIT EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),48,Humectant
91968,AUREOBASIDIUM PULLULANS/MAGNOLIA SIEBOLDII BRANCH EXTRACT FERMENT FILTRATE,BLEACHING,Autre,,2,2,MAGNOLIA SIEBOLDII BRANCH EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),50,Autre
91135,AUREOBASIDIUM PULLULANS/SCHIZANDRA CHINENSIS FRUIT/POLYGONATUM SIBIRICUM RHIZOME ROOT EXTRACT FERMENT FILTRATE,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,3,3,POLYGONATUM SIBIRICUM RHIZOME ROOT EXTRACT FERMENT FILTRATE,Extrait,Longue (51-100),59,Émollient
92083,AUREOBASIDIUM PULLULANS/SCHIZANDRA CHINENSIS FRUIT/POLYGONATUM SIBIRICUM RHIZOME/ROOT EXTRACT FERMENT FILTRATE,"EMOLLIENT, SKIN CONDITIONING",Émollient / Conditioning,,4,4,ROOT EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),29,Émollient
88151,AUREOBASIDIUM PULLULANS/SUCROSE FERMENT FILTRATE EXTRACT,HUMECTANT,Humectant,,2,2,SUCROSE FERMENT FILTRATE EXTRACT,Extrait,Moyenne (26-50),32,Humectant
84781,AVENA SATIVA LEAF/STALK EXTRACT,SKIN CONDITIONING,Autre,84012-26-0,2,2,STALK EXTRACT,Extrait,Très courte (≤15),13,Autre
84779,AVENA SATIVA LEAF/STEM EXTRACT,SKIN CONDITIONING,Autre,84012-26-0,2,2,STEM EXTRACT,Extrait,Très courte (≤15),12,Autre
85202,AZADIRACHTA INDICA BARK/SEED EXTRACT,SKIN CONDITIONING,Autre,84696-25-3,2,2,SEED EXTRACT,Extrait,Très courte (≤15),12,Autre
86697,BACILLUS/APRICOT SEED/ARTEMISIA ANNUA EXTRACT/PHASEOLUS ANGULARIS SEED/SOYBEAN SEED/WHEAT BRAN/XANTHIUM STRUMARIUM FRUIT EXTRACT FERMENT EXTRACT,SKIN CONDITIONING,Autre,,3,7,ARTEMISIA ANNUA EXTRACT,Extrait,Courte (16-25),23,Autre
86697,BACILLUS/APRICOT SEED/ARTEMISIA ANNUA EXTRACT/PHASEOLUS ANGULARIS SEED/SOYBEAN SEED/WHEAT BRAN/XANTHIUM STRUMARIUM FRUIT EXTRACT FERMENT EXTRACT,SKIN CONDITIONING,Autre,,7,7,XANTHIUM STRUMARIUM FRUIT EXTRACT FERMENT EXTRACT,Extrait,Moyenne (26-50),49,Autre
88787,BACILLUS/CAMELLIA JAPONICA SEED/SOYBEAN FERMENT EXTRACT,,Autre,,3,3,SOYBEAN FERMENT EXTRACT,Extrait,Courte (16-25),23,Autre
87251,BACILLUS/CITRUS UNSHIU PEEL EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, EMOLLIENT",Conservateur,,2,2,CITRUS UNSHIU PEEL EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),43,Conservateur
86770,BACILLUS/CORDYCEPS SINENSIS/GANODERMA LUCIDUM/INONOTUS OBLIQUUS/LENTINUS EDODES/PHELLINUS LINTEUS/SCHIZOPHYLLUM COMMUNE/TRICHOLOMA MATSUTAKE EXTRACT FERMENT FILTRATE,SKIN CONDITIONING,Autre,,8,8,TRICHOLOMA MATSUTAKE EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),45,Autre
86125,BACILLUS/DIOSPYROS KAKI LEAF/SOYBEAN FERMENT EXTRACT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",Conservateur,,3,3,SOYBEAN FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),32,Conservateur
88660,BACILLUS/HIPPOPHAE RHAMNOIDES FRUIT FERMENT EXTRACT,"ANTIMICROBIAL, ANTIOXIDANT, EMOLLIENT, SKIN CONDITIONING",Conservateur,,2,2,HIPPOPHAE RHAMNOIDES FRUIT FERMENT EXTRACT,Extrait,Moyenne (26-50),42,Conservateur
89515,BACILLUS/KURODA'S SEA HARE EXTRACT FERMENT FILTRATE,ANTIOXIDANT,Antioxydant,,2,2,KURODA'S SEA HARE EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),42,Antioxydant
86178,BACILLUS/LACTOBACILLUS/MONASCUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, DEPILATORY",Conservateur,,4,5,RICE BRAN EXTRACT,Extrait,Courte (16-25),17,Conservateur
86178,BACILLUS/LACTOBACILLUS/MONASCUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT, DEPILATORY",Conservateur,,5,5,SOYBEAN EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),32,Conservateur
91235,BACILLUS/LACTOBACILLUS/RHODOPSEUDOMONAS/SACCHAROMYCES/ROOT/SESAMA SEED/LEAF/LAVANDULA ANGUSTIFOLIA FLOWER/GLYCYRRHIZA URALENSIS EXTRACT FERMENT FILTRATE,"HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Humectant,,9,9,GLYCYRRHIZA URALENSIS EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),46,Humectant
90025,BACILLUS/LACTOBACILLUS/RHODOPSEUDOMONAS/SACCHAROMYCES/ROOT/SESAME SEED/LEAF/LAVANDULA ANGUSTIFOLIA FLOWER/GLYCYRRHIZA URALENSIS EXTRACT FERMENT FILTRATE,"HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Humectant,,9,9,GLYCYRRHIZA URALENSIS EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),46,Humectant
86763,BACILLUS/LACTOBACILLUS/STEVIA REBAUDIANA STALK EXTRACT FERMENT FILTRATE,HUMECTANT,Humectant,,3,3,STEVIA REBAUDIANA STALK EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),48,Humectant
86429,BACILLUS/LACTOBACILLUS/STREPTOCOCCUS THERMOPHILUS/ALPINIA SPECIOSA LEAF EXTRACT FERMENT FILTRATE,"ANTIOXIDANT, ASTRINGENT, BLEACHING, SKIN CONDITIONING",Antioxydant,,4,4,ALPINIA SPECIOSA LEAF EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),46,Antioxydant
90843,BACILLUS/NELUMBO NUCIFERA LEAF EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,2,2,NELUMBO NUCIFERA LEAF EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),46,Conservateur
90844,BACILLUS/PRUNUS MUME FRUIT EXTRACT FERMENT FILTRATE,"ANTIMICROBIAL, ANTIOXIDANT",Conservateur,,2,2,PRUNUS MUME FRUIT EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),42,Conservateur
54793,BACILLUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIOXIDANT, EMOLLIENT, HAIR CONDITIONING, HAIR FIXING, HUMECTANT, SKIN CONDITIONING",Humectant,,2,3,RICE BRAN EXTRACT,Extrait,Courte (16-25),17,Humectant
54793,BACILLUS/RICE BRAN EXTRACT/SOYBEAN EXTRACT FERMENT FILTRATE,"ANTIOXIDANT, EMOLLIENT, HAIR CONDITIONING, HAIR FIXING, HUMECTANT, SKIN CONDITIONING",Humectant,,3,3,SOYBEAN EXTRACT FERMENT FILTRATE,Extrait,Moyenne (26-50),32,Humectant
88007,BACILLUS/ROSEMARY LEAF/SOYBEAN FERMENT EXTRACT FILTRATE,"ANTIMICROBIAL, EMOLLIENT, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",Conservateur,,3,3,SOYBEAN FERMENT EXTRACT FILTRATE,Extrait,Moyenne (26-50),32,Conservateur
92085,BACILLUS/ROYAL JELLY/SOYBEAN FERMENT FILTRATE EXTRACT,SKIN PROTECTING,Autre,,3,3,SOYBEAN FERMENT FILTRATE EXTRACT,Extrait,Moyenne (26-50),32,Autre
54794,BACILLUS/SOYBEAN FERMENT EXTRACT,SKIN CONDITIONING,Autre,,2,2,SOYBEAN FERMENT EXTRACT,Extrait,Courte (16-25),23,Autre
90891,BACILLUS/ZINZANIA LATIOLIA LEAF FERMENT EXTRACT,"HUMECTANT, SKIN CONDITIONING",Humectant,,2,2,ZINZANIA LATIOLIA LEAF FERMENT EXTRACT,Extrait,Moyenne (26-50),38,Humectant
91301,BACILLUS/ZIZANIA LATIFOLIA LEAF FERMENT EXTRACT,"HUMECTANT, SKIN CONDITIONING",Humectant,,2,2,ZIZANIA LATIFOLIA LEAF FERMENT EXTRACT,Extrait,Moyenne (26-50),38,Humectant
